,age,job,marital,education,default,housing,loan,contact,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed
35116,54,1,1,0,0,2,2,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35117,43,4,1,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35118,44,2,2,6,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35119,38,7,1,1,1,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35120,54,5,0,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35121,48,7,1,2,1,0,0,0,8.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35122,33,1,1,2,1,2,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35123,54,5,0,6,0,2,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35124,37,7,1,3,0,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35125,30,7,2,3,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35126,29,9,2,6,0,2,2,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35127,45,5,1,1,1,0,2,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35128,34,0,2,3,0,2,0,0,6.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35129,37,1,1,1,0,0,0,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35130,34,7,0,3,0,2,2,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35131,30,1,2,2,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35132,32,7,2,7,0,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35133,27,7,2,3,0,0,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35134,35,0,1,3,1,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35135,39,1,0,3,1,0,2,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35136,37,9,2,5,0,0,2,0,6.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35137,36,9,0,5,0,1,1,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35138,34,0,1,6,0,0,0,0,7.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35139,39,0,1,6,0,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35140,42,7,1,2,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35141,45,6,0,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35142,45,6,0,6,0,0,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35143,35,0,1,3,1,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35144,42,4,1,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35145,53,9,0,5,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35146,23,0,2,5,0,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35147,53,9,0,5,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35148,22,7,1,3,0,2,0,0,7.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35149,27,1,1,7,1,2,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35150,40,4,0,6,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35151,32,0,2,5,0,0,2,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35152,25,1,2,2,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35153,28,0,2,6,0,2,0,0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35154,31,0,2,3,0,0,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35155,36,9,1,3,0,2,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35156,49,6,1,3,0,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35157,39,9,0,3,0,2,0,1,11.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35158,35,1,1,1,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35159,27,7,2,3,1,0,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35160,39,4,1,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35161,36,7,0,6,0,0,0,0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35162,58,1,1,2,0,2,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35163,25,1,2,1,0,2,0,0,7.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35164,32,9,2,5,0,0,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35165,47,7,0,3,0,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35166,37,7,1,3,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35167,35,1,1,1,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1
35168,54,4,1,6,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35169,41,7,1,1,0,2,0,0,10.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35170,51,1,1,2,1,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35171,44,4,1,6,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35172,26,1,2,0,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35173,31,10,1,2,0,2,0,0,3.0,10.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35174,37,7,1,1,1,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1
35175,57,1,1,2,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35176,27,1,1,2,0,2,2,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35177,51,1,1,2,1,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35178,43,0,1,3,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35179,54,1,1,0,0,0,2,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35180,44,1,1,0,0,0,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35181,29,10,1,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35182,51,1,1,2,1,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1
35183,48,0,1,3,1,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35184,30,1,2,3,0,2,2,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35185,58,0,1,0,1,0,2,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35186,21,8,2,3,0,0,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35187,51,1,1,2,1,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35188,31,0,2,6,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35190,32,1,1,5,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35191,33,7,1,3,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35192,54,2,1,3,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35193,60,0,0,3,1,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35195,20,1,2,2,1,2,0,1,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35196,52,0,1,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35197,60,0,0,3,1,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35198,41,4,1,6,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35199,27,9,0,7,1,0,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35200,33,7,2,6,0,0,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35201,42,7,1,2,0,0,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35202,27,1,2,2,0,0,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35203,29,0,1,1,0,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35204,26,9,2,5,0,2,0,0,7.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35206,33,5,1,3,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35207,30,4,1,6,0,0,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35208,42,0,1,2,1,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35209,37,0,2,3,0,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35210,24,1,2,3,0,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35211,25,1,1,0,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35212,39,1,1,1,1,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35213,34,1,1,5,0,2,0,0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35214,24,7,1,3,1,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35215,37,0,2,3,0,0,0,0,11.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35216,37,0,0,3,0,2,2,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35217,32,1,1,5,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35218,29,1,2,2,0,2,0,0,2.0,12.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35219,25,1,2,0,0,0,2,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35220,32,9,2,6,0,0,2,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35221,44,1,1,1,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35222,29,1,2,0,0,2,0,0,9.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35223,28,1,2,2,1,2,0,0,6.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35224,34,7,1,3,0,2,0,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35225,44,1,1,3,0,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35226,48,1,1,2,0,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35227,59,9,1,7,1,0,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35228,58,4,1,6,0,2,0,0,2.0,12.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35229,26,9,1,7,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35230,53,1,1,5,0,2,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35231,45,2,0,6,0,1,1,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35232,46,1,1,0,1,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35233,21,8,2,3,1,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35234,28,6,1,2,0,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35235,24,9,2,6,0,2,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35236,58,7,1,1,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35237,30,7,2,3,0,2,0,0,11.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35238,23,1,1,3,0,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35239,32,1,1,7,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35240,31,10,2,3,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35241,41,0,1,3,1,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35242,29,0,2,1,0,2,0,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35243,31,7,2,3,0,2,0,1,9.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35244,35,4,2,6,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35245,29,1,2,2,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35246,31,1,1,2,0,2,0,1,7.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35247,30,1,1,5,0,0,0,0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1
35248,35,1,1,1,0,0,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35249,41,1,1,3,0,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35250,24,9,2,5,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35251,41,1,0,0,0,0,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35252,29,1,0,3,0,0,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35253,30,7,2,3,0,0,0,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35254,26,7,1,3,0,2,0,0,9.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35255,34,7,1,3,0,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35256,30,7,1,3,0,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35257,49,4,1,6,0,0,0,0,6.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35258,32,9,2,5,0,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35259,26,1,2,2,0,2,2,0,9.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35260,31,0,2,2,0,0,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35261,24,9,2,5,0,0,2,0,8.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35262,32,9,2,6,1,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35263,55,1,1,5,0,2,2,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35264,28,1,2,1,0,2,2,0,8.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35265,23,7,2,3,0,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35266,26,1,1,2,1,2,0,0,8.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35267,49,2,0,2,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35268,46,0,1,3,0,2,2,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35269,41,1,1,0,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35270,30,7,2,3,0,2,2,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35271,34,9,2,5,0,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35272,32,0,2,3,0,0,2,0,15.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35273,27,0,1,1,0,0,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35274,56,2,1,6,0,2,2,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35275,54,5,0,6,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35276,30,9,2,3,0,2,2,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35277,31,6,0,2,0,2,0,0,10.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35278,23,1,2,5,0,2,2,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35279,32,9,1,5,0,2,2,0,7.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35280,37,7,0,0,0,0,0,0,8.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35281,39,0,1,6,0,0,0,0,5.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35282,32,9,2,5,0,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35283,29,0,2,3,0,1,1,0,8.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35284,39,0,1,6,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35285,44,0,1,3,0,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35286,32,1,1,2,0,0,0,0,8.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35287,33,1,1,2,1,0,0,1,9.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35288,25,7,2,3,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35289,28,6,1,2,0,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35290,36,4,1,6,0,2,2,1,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35291,23,0,2,3,0,0,0,0,8.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35292,60,5,0,3,1,0,0,0,4.0,999.0,2.0,-1.8,92.893,-46.2,1.25,5099.1,0
35293,34,1,1,5,0,2,2,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35294,32,6,2,3,0,2,2,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35295,34,0,2,6,0,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35296,27,9,2,5,0,0,0,0,6.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35297,42,4,1,6,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35298,27,0,2,1,0,2,0,1,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35299,34,0,2,3,0,0,2,1,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35300,20,9,2,5,1,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35301,34,0,1,3,0,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35302,34,1,0,2,0,2,0,1,8.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35303,49,6,1,3,0,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35304,39,9,2,3,0,0,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35305,26,1,1,2,0,0,0,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35306,51,1,2,4,1,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35307,29,0,2,6,0,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35308,29,9,2,6,0,2,2,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35309,31,0,2,2,0,2,2,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35310,43,2,1,5,0,0,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35311,26,1,2,2,0,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35312,29,0,2,6,1,2,0,0,10.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35313,30,0,2,6,0,0,0,1,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35314,37,7,0,0,0,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35315,28,1,2,2,0,2,0,0,6.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35316,51,0,1,3,0,2,2,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35317,21,8,2,6,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35318,30,9,1,2,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35319,47,9,0,6,0,0,0,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35320,32,0,2,6,0,0,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35321,24,7,2,3,0,2,2,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35322,23,9,2,3,0,2,0,0,5.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35323,43,0,1,3,0,0,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35324,35,1,1,1,0,0,0,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35325,33,1,1,1,0,0,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35326,50,1,1,1,0,2,0,0,6.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35327,27,1,2,2,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35328,41,0,2,3,0,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35329,41,1,2,2,0,0,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35330,29,0,2,3,0,0,0,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35331,34,0,2,6,0,0,0,0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35332,32,0,2,6,0,0,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35333,37,9,2,5,0,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35334,38,2,1,2,0,2,2,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35335,32,6,1,5,0,0,2,1,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35336,37,4,1,6,0,0,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35337,47,1,1,3,0,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1
35338,26,2,1,5,0,0,0,1,10.0,999.0,2.0,-1.8,92.893,-46.2,1.25,5099.1,0
35339,22,7,2,3,0,0,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35340,33,1,0,2,0,2,2,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35341,32,9,2,5,0,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35342,34,9,2,6,0,0,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35343,32,1,1,2,0,2,0,0,11.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35344,32,1,1,2,0,2,2,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35345,26,9,2,5,0,0,0,0,8.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35346,49,1,1,2,0,0,0,0,2.0,9.0,2.0,-1.8,92.893,-46.2,1.25,5099.1,0
35347,52,6,0,6,0,2,0,1,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35348,37,0,2,3,0,0,2,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35349,32,1,2,2,0,2,0,0,8.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35350,32,6,2,3,0,2,2,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35351,30,1,2,1,0,0,0,0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35352,25,1,2,2,0,2,0,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1
35353,29,0,2,3,0,0,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35354,57,1,1,2,1,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35355,34,4,0,7,0,2,0,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35356,29,1,1,1,0,2,0,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35357,33,2,1,6,0,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35358,43,1,0,2,1,2,2,0,5.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35359,23,1,2,0,0,2,0,0,8.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35360,24,7,2,2,0,2,2,0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35361,27,0,1,5,0,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35362,29,1,0,0,0,2,0,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35363,23,1,2,5,0,2,0,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35364,53,0,1,3,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35365,43,0,1,3,0,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35366,34,1,2,2,0,0,0,1,7.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
